CompName,Expt,Mannhold_LogP,Atomic_Polarizabilities,Aromatic_Atoms_Count,Aromatic_Bonds_Count,Element_Count,Bond_Polarizabilities,Bond_Count,Eccentric_Connectivity_Index,Fragment_Complexity,VABC_Volume_Descriptor,Hydrogen_Bond_Acceptors,Hydrogen_Bond_Donors,Largest_Chain,Largest_Pi_Chain,Petitjean_Number,Rotatable_Bonds_Count,Lipinski's_Rule_of_Five,Topological_Polar_Surface_Area,Vertex_adjacency_information_magnitude,Molecular_Weight,XLogP,Zagreb_Index,Formal_Charge,Formal_Charge_(pos),Formal_Charge_(neg),Heavy_Atoms_Count,Molar_Mass,SP3_Character
train485,1,3,60.1314,11,11,48,32.0886,29,545,1951.06,347.1465,3,0,3,6,0.5,6,0,51.79,5.858,408.083,3.856,140,0,0,0,26,409.3742,0.1875
train486,1,3.11,61.2322,6,6,53,36.3678,27,504,2425.05,357.1668,3,0,3,6,0.5,8,0,23.55,5.7549,382.1579,4.999,132,0,0,0,25,383.3557,0.2453
train487,1,1.9,21.0251,6,6,19,12.7769,10,76,271.03,137.9397,0,1,0,8,0.4,3,0,42.23,4.3219,139.0633,2.57,48,0,0,0,10,139.1521,0.1053
train488,1,2.45,36.4931,6,6,34,23.7089,15,227,946.03,224.4197,0,1,6,8,0.5,8,0,42.23,4.9069,209.1416,4.993,68,0,0,0,15,209.2852,0.2059
train489,1,2.34,33.3995,6,6,31,21.5225,14,189,779.03,207.1237,0,1,5,8,0.4444,7,0,42.23,4.8074,195.1259,4.424,64,0,0,0,14,195.2586,0.1935
train490,1,3,47.5914,12,12,42,29.2666,21,296,1469.03,271.0403,3,0,7,6,0.4444,9,0,25.36,5.3923,270.1732,2.509,98,0,0,0,20,270.37,0.1429
train491,1,3.22,49.287,6,6,44,26.237,23,336,1829.02,269.2294,1,2,0,7,0.5,3,0,40.46,5.5236,272.1776,4.232,118,0,0,0,20,272.3826,0.2727
train492,1,3.22,64.7228,12,12,55,37.1792,33,782,2494.07,384.1785,3,1,3,14,0.4667,10,0,52.01,6.0444,434.164,4.423,160,0,0,0,30,434.5196,0.1636
train493,1,2.78,59.3738,6,6,51,36.0262,28,529,2159.07,357.0214,5,0,3,6,0.5,7,0,43.86,5.8074,397.1324,2.453,134,0,0,0,26,398.3273,0.2157
train494,1,3,58.0334,11,11,48,31.7246,29,545,1951.06,337.4277,3,0,3,6,0.5,6,0,36.69,5.858,392.1058,3.571,140,0,0,0,26,393.3075,0.1875
train495,1,2.67,60.1758,6,6,52,37.9422,29,577,2214.08,365.8116,6,0,4,6,0.4615,8,0,53.09,5.858,413.1273,2.624,138,0,0,0,27,414.3267,0.2115
train496,1,2.78,63.2694,6,6,55,40.1286,30,627,2493.08,383.1076,6,0,5,6,0.5,9,0,53.09,5.9069,427.1429,3.047,142,0,0,0,28,428.3533,0.2182
train497,1,2.89,66.363,6,6,58,42.315,31,682,2788.08,400.4036,6,0,6,6,0.4667,10,0,53.09,5.9542,441.1586,3.405,146,0,0,0,29,442.3799,0.2241
train498,1,2.89,56.3786,6,6,49,34.1814,24,445,1994.05,334.9313,3,0,6,6,0.5,11,0,23.55,5.585,356.1422,4.099,114,0,0,0,23,357.3184,0.2245
train499,1,3.22,60.325,12,12,50,31.995,28,533,2054.05,355.6534,3,0,5,6,0.5,9,0,23.55,5.8074,390.1266,4.797,132,0,0,0,26,391.3347,0.16
train500,1,3.33,52.0118,6,6,46,29.3102,24,332,1981.02,286.0955,1,1,3,7,0.5,3,0,23.47,5.585,283.1936,3.906,120,0,0,0,21,283.4086,0.2391
train501,1,3.11,54.8442,6,6,48,29.9978,30,432,2209.05,305.0492,3,2,0,8,0.5,4,0,70,5.9069,341.1627,0.429,160,0,0,0,25,341.4017,0.2708
train502,1,3.11,63.4786,12,12,53,37.0634,30,674,2434.06,360.2281,4,1,3,13,0.5,8,0,55.25,5.9069,403.1485,3.857,142,0,0,0,27,403.9705,0.1698
train503,1,3.55,58.5678,0,0,53,34.7122,26,416,2630.02,332.0174,2,0,3,4,0.4545,4,0,34.14,5.7004,314.2246,4.826,136,0,0,0,23,314.4625,0.3208
train504,1,3.66,60.8186,15,16,52,31.0634,29,732,2375.03,333.9303,1,2,4,10,0.5,7,0,39.26,5.858,346.2045,4.462,136,0,0,0,26,346.4662,0.1346
train505,1,3.44,66.819,12,12,57,39.561,31,610,2844.05,376.9726,4,1,6,16,0.4615,8,1,60.88,5.9542,395.2031,5.095,148,0,0,0,28,395.5628,0.1754
train506,1,2.78,56.8118,6,6,49,35.0682,26,483,2049.06,333.5716,4,0,3,6,0.5,7,0,26.79,5.7004,369.1375,2.664,124,0,0,0,24,370.3172,0.2245
train507,1,2.78,57.6714,11,11,48,33.1086,29,545,1951.07,333.335,4,0,3,6,0.5,6,0,41.37,5.858,392.1171,4.005,140,0,0,0,26,393.3108,0.1875
train508,1,2.56,56.3447,11,11,47,32.0153,29,545,1850.08,327.0358,5,0,3,6,0.5,6,0,54.26,5.858,393.1123,2.655,140,0,0,0,26,394.2988,0.1915
train509,1,3.77,62.4734,22,23,51,26.9886,32,631,2104.04,355.8667,3,2,6,20,0.4615,7,1,62.22,6,382.1681,6.605,152,0,0,0,29,382.4553,0.0588
train510,1,4.21,79.7082,22,23,68,42.9098,38,798,3851.05,453.3434,4,1,6,20,0.5,13,1,54.46,6.2479,467.2573,6.279,178,0,0,0,35,467.603,0.1176
train511,1,2.23,37.2643,6,6,33,23.9377,15,177,879.04,216.9392,2,2,4,7,0.5,9,0,70.45,4.9069,226.114,1.777,68,0,0,0,15,226.3399,0.1818
train512,1,3.33,53.7142,0,0,49,31.5678,24,349,2284.02,300.0619,2,1,0,4,0.5,3,0,37.3,5.585,288.2089,3.635,126,0,0,0,21,288.4251,0.3265
train513,1,3,48.8298,5,5,43,31.5902,20,222,1719.02,261.5557,1,0,0,5,0.4286,3,0,31.48,5.3219,263.1708,3.577,96,0,0,0,18,263.4431,0.2791
train514,1,2.67,54.1202,15,16,48,34.9798,27,592,1900.07,315.1238,2,1,5,11,0.5,9,0,73.85,5.7549,341.1852,3.494,130,0,0,0,25,341.4082,0.1458
train515,1,2.45,48.8647,6,6,42,29.3753,22,442,1429.06,294.0401,4,1,6,7,0.4615,8,0,35.58,5.4594,329.1062,3.096,102,0,0,0,21,330.2532,0.1905
train516,1,1.79,33.4979,0,0,30,21.8821,14,174,631.06,223.9588,5,2,9,8,0.5,7,0,75.27,4.8074,278.0266,2.035,66,0,0,0,15,279.1309,0.2
train517,1,1.57,25.7295,0,0,25,15.9925,12,131,420.06,178.8734,6,3,8,3,0.4286,7,0,109.49,4.585,188.0797,-1.635,54,0,0,0,13,188.1815,0.16
train518,1,3.55,65.938,12,12,58,37.462,31,781,2788.05,389.3406,4,1,5,8,0.5,10,0,49.41,5.9542,396.2213,3.623,146,0,0,0,29,396.4986,0.1724
train519,1,0.91,23.6468,5,5,19,17.5932,13,140,205.09,153.9503,7,2,3,12,0.4286,4,0,151.66,4.7004,221.9881,-0.981,64,0,0,0,13,222.2478,0.0526
train520,1,2.23,53.3374,6,6,47,35.0806,25,488,1609.09,341.2375,8,1,10,7,0.4615,14,0,140.78,5.6439,366.1362,-0.121,116,0,0,0,25,366.437,0.1489
train521,1,3.11,59.5042,12,12,50,32.8738,28,661,1899.06,366.1978,5,1,11,6,0.4667,12,1,97.77,5.8074,385.1348,3.117,126,0,0,0,27,385.4785,0.12
train522,1,3.66,63.8546,12,12,57,38.7434,27,337,2714.03,369.9732,3,0,9,6,0.5,14,1,29.54,5.7549,353.2355,5.375,128,0,0,0,26,353.4986,0.1754
train523,1,3,71.5974,0,0,66,50.3106,36,802,3502.1,458.6742,10,0,7,5,0.4667,19,1,126.96,6.1699,480.1995,2.464,180,0,0,0,34,480.5058,0.2424
train524,1,3.11,58.2226,6,6,51,34.2934,28,679,2316.05,336.183,3,1,7,7,0.4667,9,0,47.56,5.8074,363.1601,4.754,136,0,0,0,25,363.879,0.2549
train525,1,3.11,63.9326,6,6,58,42.1074,31,748,3142.06,352.318,6,1,5,7,0.4667,5,0,61.36,5.9542,369.2529,2.887,152,0,0,0,27,369.5045,0.2759
train526,1,2.45,39.7663,6,6,35,22.3117,17,257,953.04,243.3902,3,1,6,6,0.5,10,0,52.32,5.0875,255.1026,3.03,82,0,0,0,17,255.741,0.1714
train527,1,3.66,81.7453,0,0,73,48.5327,39,837,4516.08,504.3421,7,1,7,6,0.4667,15,1,106.97,6.2854,520.2228,2.734,202,0,0,0,36,521.0432,0.274
train528,1,3.33,52.0118,10,11,46,29.3102,23,327,1884.02,284.9155,1,1,7,11,0.4444,8,0,23.47,5.5236,283.1936,4.236,110,0,0,0,21,283.4086,0.1957
train529,1,3.33,61.5054,0,0,57,36.8986,28,477,3000.04,352.2343,4,2,4,1,0.5,6,0,74.6,5.8074,348.2301,2.563,146,0,0,0,25,348.4772,0.3333
train530,1,1.24,14.2504,0,0,13,10.4276,10,61,79.06,113.6555,1,0,2,0,0.5,7,0,9.23,4.3219,177.9809,2.01,58,0,0,0,10,178.5127,0.3077
train531,1,2.78,51.1351,12,12,43,28.6209,26,589,1473.06,306.1349,4,1,3,11,0.4667,8,0,50.8,5.7004,346.1084,3.277,122,0,0,0,24,346.8087,0.1163
train532,1,2.56,36.8143,6,6,31,17.7457,20,240,783.04,224.2796,4,1,0,8,0.5,0,0,63.24,5.3219,243.0895,1.02,100,0,0,0,18,243.2585,0.1613
train533,1,2.23,33.8327,5,5,31,22.0473,15,203,751.04,204.584,3,1,5,7,0.4444,7,0,51.1,4.9069,208.1212,0.709,70,0,0,0,15,208.2574,0.1613
train534,1,3,58.6037,12,12,49,31.1163,29,611,1744.07,370.744,5,0,9,17,0.5,12,0,64.41,5.858,401.1306,3.391,138,0,0,0,28,401.8625,0.1224
train535,1,2.34,57.7646,6,6,52,40.4134,27,539,2159.09,351.45,7,3,4,15,0.4615,11,0,122.14,5.7549,382.1675,1.243,130,0,0,0,26,382.4795,0.1538
train536,1,3.66,78.7888,0,0,71,48.0872,41,841,4516.08,473.1221,7,1,6,6,0.5,9,1,99.13,6.3576,502.2367,2.34,220,0,0,0,36,502.5728,0.2958
train537,1,2.78,40.0707,12,12,34,18.4493,19,291,919.03,233.8118,3,2,3,16,0.5,5,0,55.12,5.2479,240.1263,2.628,90,0,0,0,18,240.3009,0.0588
train538,1,3.55,59.4274,12,12,52,31.1346,27,575,2316.03,340.3207,3,2,9,6,0.4615,9,0,49.33,5.7549,337.2042,4.616,124,0,0,0,25,337.4561,0.1731
train539,1,2.45,57.3314,6,6,52,40.8466,26,481,2209.08,343.0897,6,2,4,14,0.5,11,0,110.11,5.7004,369.1722,2.081,126,0,0,0,25,369.4807,0.1923
train540,1,3.44,52.4382,12,12,45,27.4218,24,348,1747.02,296.9386,0,0,5,14,0.4444,5,0,17.07,5.585,293.178,4.202,116,0,0,0,22,293.4035,0.1333
train541,1,3.11,49.8254,6,6,46,33.4126,20,290,1867.02,278.8529,2,0,7,6,0.4444,9,0,12.47,5.3219,261.2093,4.05,90,0,0,0,19,261.403,0.2391
train542,1,1.79,19.8611,6,6,18,14.4589,9,69,252.03,114.1568,3,0,3,7,0.4,3,0,29.02,4.1699,123.0796,0.455,40,0,0,0,9,123.156,0.1111
train543,1,1.9,17.6035,0,0,18,13.1185,5,24,259.01,103.8266,1,1,4,0,0.3333,5,0,20.23,3.3219,88.0888,1.159,24,0,0,0,6,88.1484,0.2778
train544,1,2.34,33.2943,6,6,29,20.0237,17,236,660.04,204.6805,3,0,2,12,0.4444,3,0,46.61,5.0875,219.0895,1.332,80,0,0,0,16,219.237,0.1379
train545,1,2.01,31.5411,0,0,29,19.4989,15,151,631.05,206.9782,5,2,3,8,0.4286,5,0,75.27,4.9069,210.1004,1.144,74,0,0,0,15,210.2302,0.1724
train546,1,1.46,20.7063,0,0,20,11.6197,12,109,268.06,147.4444,6,4,4,7,0.5,6,0,107.22,4.585,176.0321,-0.178,58,0,0,0,12,176.1244,0.15
train547,1,3,51.1182,12,12,45,28.0818,23,421,1654.04,296.6966,4,2,5,17,0.5,9,0,58.36,5.5236,297.1841,3.886,108,0,0,0,22,297.3954,0.1111
train548,1,2.78,49.5642,6,6,45,30.2958,24,414,1747.05,290.2307,3,1,5,6,0.4545,7,0,63.6,5.585,305.1627,1.07,118,0,0,0,22,305.3695,0.2222
train549,1,3,59.5154,15,16,50,33.8806,32,779,2160.07,344.3067,1,1,0,10,0.5,4,0,59.49,6,399.135,2.821,156,0,0,0,28,399.8714,0.16
train550,1,2.45,44.6799,6,6,39,29.6601,21,298,1339.05,252.9045,4,1,3,11,0.4444,3,0,71.78,5.3923,280.1245,1.769,104,0,0,0,19,280.3874,0.2051
train551,1,2.89,48.8152,6,6,44,31.2648,23,471,1696.04,280.9243,3,0,5,8,0.4615,6,0,23.55,5.5236,290.1794,2.287,108,0,0,0,21,290.3764,0.2273
train552,1,3.22,47.5847,12,12,41,23.6173,22,270,1469.02,264.983,2,2,2,6,0.5,4,0,32.26,5.4594,267.1623,3.229,104,0,0,0,20,267.3661,0.1463
train553,1,2.78,54.0558,6,6,49,36.7402,27,596,2152.06,308.3735,4,1,2,8,0.5,4,0,54.04,5.7549,331.1896,1.237,128,0,0,0,24,331.4101,0.2245
train554,1,3,52.7684,12,12,46,31.4916,26,638,1752.05,307.7036,4,0,5,8,0.5,7,0,36.44,5.7004,327.1747,3.508,120,0,0,0,24,327.3966,0.1522
train555,1,2.56,33.9887,6,6,30,20.1313,16,170,842.02,182.223,2,1,0,6,0.4286,0,0,15.27,5,188.1313,1.126,76,0,0,0,14,188.2693,0.2
train556,1,4.1,65.2966,21,22,54,32.3834,32,666,2608.02,348.4987,1,0,4,15,0.4615,6,1,8.17,6,366.2096,6.306,154,0,0,0,28,366.499,0.1111
train557,1,3.22,58.8504,16,17,50,31.7896,32,776,2160.06,341.0325,1,1,2,12,0.5,5,0,58.1,6,379.1696,3.967,158,0,0,0,28,379.4282,0.16
train558,1,2.78,61.1094,15,16,55,40.6726,30,541,2493.08,358.506,3,1,6,11,0.5,12,0,85.29,5.9069,385.2114,2.884,144,0,0,0,28,385.4608,0.1636
train559,1,1.79,26.6875,0,0,25,17.3125,13,111,469.05,175.0227,5,2,2,8,0.5,4,0,75.27,4.7004,184.0848,0.433,64,0,0,0,13,184.1928,0.2
train560,1,2.56,48.0959,11,11,42,30.4441,25,377,1563.06,264.2282,5,0,0,14,0.5,3,0,49.55,5.6439,296.1749,1.599,122,0,0,0,22,296.3708,0.1667
train561,1,2.23,29.6835,6,6,25,15.1565,13,180,469.03,182.7121,2,1,6,6,0.4444,5,0,29.1,4.7004,197.0607,2.015,56,0,0,0,13,197.6617,0.12
train562,1,3.22,64.247,0,0,57,34.039,31,530,2844.06,388.2587,5,3,4,6,0.5,9,0,94.83,5.9542,408.1704,1.275,168,0,0,0,28,408.9164,0.2807
train563,1,2.12,45.1833,6,6,42,31.9727,25,564,1297.09,294.988,5,1,6,11,0.4667,13,0,68.23,5.6439,349.1137,2.252,120,0,0,0,24,349.3029,0.1905
train564,1,2.01,25.4523,0,0,24,16.7877,11,89,466.03,157.8722,3,1,2,5,0.4,3,0,46.17,4.4594,155.0946,1.071,54,0,0,0,11,155.1946,0.25
train565,1,3.22,55.3758,12,12,49,32.1842,25,436,1948.04,326.8755,4,1,9,6,0.4545,12,0,49.77,5.6439,327.1834,3.445,116,0,0,0,24,327.4182,0.1429
train566,1,2.67,45.0319,12,12,38,23.7641,24,479,1015.06,287.295,4,1,3,21,0.4615,8,0,81.7,5.585,313.095,2.563,112,0,0,0,23,313.3053,0.0526
train567,1,3.22,60.184,15,16,52,33.976,31,817,2269.06,353.3889,2,1,5,10,0.4706,7,0,58.1,5.9542,381.1853,3.036,148,0,0,0,28,381.4441,0.1538
train568,1,3.33,52.6179,12,12,43,24.5621,25,365,1519.03,309.5132,0,0,5,16,0.4444,6,0,17.07,5.6439,325.1233,4.901,122,0,0,0,23,325.8326,0.093
train569,1,3.11,66.2674,6,6,61,46.6066,31,594,3157.07,393.8611,5,0,5,8,0.4615,12,0,68.31,5.9542,404.2311,1.688,150,0,0,0,29,404.5007,0.2295
train570,1,2.12,18.4563,6,6,16,8.7457,8,60,200.01,107.2527,1,1,2,6,0.4,2,0,20.23,4,108.0575,1.211,34,0,0,0,8,108.1381,0.0625
train571,1,3,54.0431,12,12,43,26.3769,27,381,1564.05,313.2075,1,1,0,7,0.4444,5,0,32.7,5.7549,407.0288,4.042,134,0,0,0,24,408.7168,0.1628
train572,1,3.88,74.5176,12,12,65,39.8824,37,910,3502.06,447.9088,4,2,10,17,0.5,13,0,75.99,6.2095,466.2156,4.747,178,0,0,0,34,466.5422,0.1692
train573,1,3.88,78.4132,6,6,69,42.0688,40,866,4069.07,475.175,6,2,4,9,0.4667,11,0,100.9,6.3219,496.2261,3.166,210,0,0,0,36,496.5682,0.2319
train574,1,3,57.9446,6,6,52,36.8114,29,689,2375.06,338.1225,4,1,4,8,0.4667,5,0,67.87,5.858,358.1893,2.257,140,0,0,0,26,358.4322,0.2308
train575,1,1.9,35.7747,0,0,32,23.0073,17,263,849.06,218.4037,5,3,6,4,0.5,6,0,103.73,5.0875,244.0882,0.463,80,0,0,0,16,244.3121,0.25
train576,1,2.67,39.4439,12,12,32,18.0181,18,230,817.03,226.6646,2,2,2,6,0.5,6,0,71.55,5.1699,245.0874,2.528,82,0,0,0,17,245.3416,0.0625
train577,1,3.55,64.2356,15,16,55,35.2044,33,863,2669.05,355.9342,3,1,5,9,0.4706,6,0,39.34,6.0444,391.206,3.731,160,0,0,0,29,391.482,0.1636
train578,1,1.79,31.9167,0,0,31,21.6853,14,199,690.06,213.4654,6,3,10,3,0.4444,9,0,95.5,4.8074,216.111,-0.589,62,0,0,0,15,216.2347,0.1935
train579,1,3.55,64.3408,12,12,57,39.2792,30,582,2898.04,358.3774,3,0,2,13,0.4615,5,1,19.37,5.9069,367.2424,6.05,142,0,0,0,27,367.5037,0.2105
train580,1,3.33,57.241,6,6,52,33.683,26,373,2519.03,314.8182,2,2,2,7,0.5,8,0,43.7,5.7004,315.2198,3.285,138,0,0,0,23,315.4505,0.2692
train581,1,2.45,38.4599,12,12,29,16.4801,21,264,619.05,231.8033,4,1,0,17,0.5,2,0,54.35,5.3923,315.0007,1.789,100,0,0,0,19,316.1528,0.0345
train582,1,1.57,24.7487,0,0,22,15.2313,10,92,331.05,165.917,4,2,7,6,0.5,5,0,72.19,4.3219,222.0004,0.805,46,0,0,0,11,223.0675,0.1818
train583,1,1.24,11.5768,0,0,5,4.9632,3,9,4.03,83.7033,0,0,3,0,0.5,3,0,0,2.585,249.7628,3.088,12,0,0,0,4,252.7293,0.2
train584,1,1.9,25.1683,6,6,20,10.3337,12,100,268.04,160.9829,2,2,3,10,0.4,4,0,63.32,4.585,228.9738,2.385,58,0,0,0,12,230.0585,0.05
train585,1,2.12,28.6883,6,6,22,12.6117,15,163,347.04,180.5819,3,1,0,6,0.4286,2,0,46.17,4.9069,252.9738,1.318,72,0,0,0,14,254.0799,0.0909
train586,1,2.34,45.5979,16,16,32,19.5421,25,345,763.07,261.7695,3,0,0,18,0.4444,4,1,71.31,5.6439,391.9498,5.432,124,0,0,0,22,393.6898,0.0625
train587,1,1.57,32.4143,9,10,30,19.7897,18,254,689.08,199.416,5,4,5,11,0.4444,7,0,130.05,5.1699,239.1018,-1.01,86,0,0,0,17,239.2316,0.1333
train588,1,4.21,75.6642,18,18,64,40.4558,34,840,3559.03,424.1947,2,0,3,6,0.5,10,1,6.48,6.0875,432.2332,7.14,164,0,0,0,31,433.029,0.1563
train589,1,2.56,38.9643,6,6,34,21.7157,16,200,916.03,234.6,2,1,6,8,0.5,9,0,29.1,5,239.1077,3.633,78,0,0,0,16,239.7415,0.1765
train590,1,2.45,35.1595,6,6,32,22.1185,15,205,814.03,210.8832,2,1,3,10,0.4444,7,0,38.33,4.9069,207.1259,2.491,72,0,0,0,15,207.2693,0.1563
train591,1,3.99,66.5726,12,12,58,35.8694,31,503,3142.02,361.342,2,1,3,6,0.4545,5,0,23.47,5.9542,361.2406,4.837,160,0,0,0,27,361.5207,0.2241
train592,1,3.55,69.9126,12,12,60,43.0674,32,709,3157.05,394.2686,4,0,5,15,0.4667,9,0,52.09,6,409.2188,4.643,152,0,0,0,29,409.5894,0.1833
train593,1,2.45,40.4938,0,0,40,28.9482,14,212,1311.03,242.049,3,2,11,3,0.5,12,0,49.33,4.8074,215.1885,2.645,60,0,0,0,15,215.3329,0.275
train594,1,3.44,59.001,6,6,53,33.683,28,441,2697.03,319.7577,2,2,0,7,0.4545,4,0,43.7,5.8074,327.2198,3.266,144,0,0,0,24,327.4612,0.283
train595,1,3.55,77.5353,9,10,70,49.6247,36,738,4273.07,441.1353,6,2,10,9,0.4615,11,0,71.68,6.1699,451.2947,2.867,174,0,0,0,33,451.6053,0.2
train596,1,2.78,53.3283,12,12,44,29.2097,28,436,1466.07,329.1547,6,0,4,17,0.5,7,0,62.21,5.8074,371.1037,3.079,136,0,0,0,26,371.8182,0.0909
train597,1,2.45,29.0707,0,0,27,18.4493,12,73,674.01,162.9572,1,0,0,1,0.5,3,0,17.07,4.585,152.1201,2.127,66,0,0,0,11,152.2338,0.3333
train598,1,3.44,63.197,12,12,53,38.243,25,525,2364.03,357.4553,1,0,6,6,0.5,13,1,53.84,5.6439,359.1741,6.061,112,0,0,0,24,359.5946,0.1698
train599,1,2.01,31.6463,0,0,31,21.5937,12,127,744.04,198.5214,4,2,8,6,0.4286,7,0,72.19,4.585,186.1368,2.043,54,0,0,0,13,186.2518,0.2258
train600,1,1.79,38.0055,0,0,36,24.9925,19,260,954.08,252.8514,8,3,5,8,0.4444,8,0,127.59,5.2479,271.1168,0.09,90,0,0,0,19,271.2702,0.1944
train601,1,2.67,47.6727,12,12,39,23.1273,25,316,1175.06,288.409,5,1,3,9,0.5,3,0,66.64,5.6439,329.0931,1.739,122,0,0,0,23,329.7814,0.0769
train602,1,2.89,56.6064,6,6,52,37.1916,26,671,2209.06,342.8167,5,1,5,8,0.4706,11,0,58.64,5.7004,350.2006,3.198,120,0,0,0,25,350.4284,0.2115
train603,1,3.44,70.7146,12,12,61,43.0674,33,805,3226.06,403.0588,5,1,4,15,0.5,10,0,72.32,6.0444,425.2137,3.365,156,0,0,0,30,425.5888,0.1803
train604,1,1.57,24.1956,6,6,20,14.4264,13,139,244.06,160.4927,5,2,3,13,0.4286,4,0,105.84,4.7004,201.0096,0.096,64,0,0,0,13,201.2011,0
train605,1,2.23,25.0767,6,6,22,12.3233,11,101,374.02,150.205,2,1,4,8,0.5,4,0,43.09,4.4594,149.0841,1.321,50,0,0,0,11,149.1901,0.0909
train606,1,3.55,74.098,12,12,67,42.566,34,732,3568.07,451.6629,6,3,8,14,0.5,20,1,99.88,6.0875,459.2421,3.421,162,0,0,0,33,459.5513,0.1791
train607,1,1.79,18.8963,6,6,17,10.3637,9,67,217.03,122.8503,1,1,0,7,0.4,2,0,45.75,4.1699,124.0637,0.527,42,0,0,0,9,124.1408,0.1176
train608,1,2.12,41.5499,6,6,35,19.8141,20,333,845.07,273.5453,5,3,7,8,0.4545,11,0,86.63,5.3219,319.0378,0.67,94,0,0,0,20,320.1689,0.1429
train609,1,2.23,61.1286,6,6,55,43.2854,29,646,2213.11,393.4099,10,1,13,7,0.4667,18,1,159.24,5.858,426.1573,0.952,132,0,0,0,29,426.489,0.1636
train610,1,1.13,13.6644,0,0,10,4.5396,6,29,39.05,106.3621,2,2,4,0,0.3333,6,0,40.46,3.585,163.9199,0.802,30,0,0,0,7,165.4029,0.2
train611,1,1.35,32.7667,0,0,28,19.0333,18,237,569.09,220.586,6,3,4,0,0.4444,9,0,88.38,5.1699,307.9621,-0.146,92,0,0,0,17,309.5285,0.2857
train612,1,1.68,37.9315,6,6,32,16.8325,20,333,644.09,258.7403,4,3,7,9,0.4545,10,0,115.38,5.3219,322.0123,0.685,94,0,0,0,20,323.1297,0.125
train613,1,1.68,33.0279,0,0,29,19.5741,13,146,602.06,218.9282,3,2,8,0,0.4286,13,0,49.69,4.7004,264.0087,2.307,66,0,0,0,14,265.562,0.2759
train614,1,3.22,65.4754,0,0,57,35.6846,33,660,2730.07,409.0719,6,1,6,6,0.5,9,0,97.74,6.0444,434.1496,0.774,174,0,0,0,30,434.9107,0.2632
train615,1,2.12,24.8088,10,11,20,10.3912,15,157,259.04,165.2455,2,1,3,14,0.4286,2,0,67.51,4.9069,190.0266,2.265,72,0,0,0,14,190.1526,0
train616,1,4.21,91.2729,0,0,83,56.7231,44,980,6262.07,536.2385,7,1,7,6,0.4667,11,1,99.13,6.4594,540.3087,4.295,228,0,0,0,39,540.6888,0.3012
train617,1,3.66,84.3603,0,0,75,50.3957,42,963,4835.09,517.5557,7,1,5,7,0.5,14,1,105.85,6.3923,549.2293,2.571,224,0,0,0,38,550.0596,0.2933
train618,1,2.89,51.5182,6,6,44,26.6438,23,314,1696.04,296.9186,2,2,3,6,0.4444,8,0,32.26,5.5236,327.1157,4.684,116,0,0,0,21,328.2771,0.25
train619,1,2.01,25.1887,0,0,25,16.1713,9,81,553.02,139.2654,2,2,3,2,0.5,3,0,38.05,4.1699,128.1313,1.655,38,0,0,0,9,128.2156,0.28
train620,1,2.45,31.7379,0,0,31,21.8641,11,101,851.01,177.9501,1,1,4,0,0.5,5,0,20.23,4.4594,156.1514,3.061,50,0,0,0,11,156.2656,0.3226
train621,1,2.89,50.8503,12,12,43,29.0237,27,646,1425.06,311.7371,5,0,3,11,0.5,7,0,71.79,5.7549,338.1267,2.574,126,0,0,0,25,338.3579,0.1163
train622,1,3,55.7514,6,6,51,38.2026,25,504,2152.05,334.5426,2,0,4,14,0.4615,8,0,48,5.6439,333.194,3.109,114,0,0,0,24,333.4227,0.1961
train623,1,3,58.287,12,12,50,31.511,28,646,2054.06,342.9334,4,2,3,11,0.4667,8,0,67.59,5.8074,373.1557,3.253,132,0,0,0,26,373.8772,0.14
train624,1,1.9,28.5363,6,6,22,13.4817,15,167,347.05,179.2675,3,1,0,10,0.4286,3,0,33.62,4.9069,230.0014,2.835,70,0,0,0,14,231.0788,0.0909
train625,1,3.22,62.0016,0,0,54,32.9204,31,530,2493.06,382.8995,4,1,4,6,0.5,8,0,71.44,5.9542,408.1504,1.376,168,0,0,0,28,408.8916,0.2778
train626,1,3.55,73.8444,0,0,65,42.3536,36,717,3568.07,458.2372,5,0,5,6,0.5,12,0,77.51,6.1699,478.1922,2.938,190,0,0,0,33,478.9816,0.2769
train627,1,3.88,81.3333,12,12,71,47.1067,38,926,4503.06,458.7949,5,1,3,13,0.4667,7,0,52.81,6.2479,480.2656,4.319,184,0,0,0,34,481.0736,0.2113
train628,1,3.66,78.2715,0,0,70,45.7685,37,807,4207.07,478.1697,5,1,7,6,0.4667,14,0,80.67,6.2095,494.2235,3.842,198,0,0,0,34,495.0241,0.2857
train629,1,2.89,51.2979,15,16,43,29.1821,25,408,1519.05,299.5512,1,0,5,16,0.4545,8,0,30.17,5.6439,329.1295,3.143,120,0,0,0,23,329.8245,0.1163
train630,1,3.11,54.4322,6,6,49,34.9258,22,363,2080.03,311.3599,2,0,6,6,0.4545,10,0,12.47,5.4594,309.1859,4.632,102,0,0,0,21,309.8746,0.2449
train631,1,3,60.5014,12,12,52,32.2206,32,851,2046.08,379.8021,3,1,5,8,0.4706,13,0,40.54,6,443.1275,4.945,158,0,0,0,30,443.8629,0.1731
train632,1,1.79,22.0743,5,5,17,12.7657,9,73,217.03,128.5198,1,0,3,5,0.4,4,0,41.13,4.1699,161.0066,1.598,40,0,0,0,9,161.6537,0.1765
