CompName,Expt,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42
train400,1,1.3499,65.6794,101.1644,58.2,242.344,242.1089,4,2,4,2,3,2,5,16,34,1,1,1,0,1,1,0,1,1,0,0,0,0.7273,10.7399,6.0627,4.6602,3.5892,2.5456,5.6544,4.252,3.3851,2.3602,-0.97,13.0965,4.9081,1.9584,10.6336,16.9268,9.5891,11.3329,40.0337,0,0,0,0,0,0,12.2179,9.5891,0,10.6336,11.3329,40.0337,0,0,0,0,29.1447,10.6336,9.5891,0,0,0,27.192,30.9774,0,0,5.415,5.1124,11.8144,0,0,11,0,0,0,0,1,0,0,2,2,0,16,7,3,0,6,0,0,4,6,4,2,2,0,0,6,3,1,0,2,3,1,0,0,0,1,0,0,0,0,0,0
train401,1,1.99502,31.179,43.7963,0,92.141,92.0626,0,0,0,0,0,0,0,7,15,0,0,1,1,0,0,0,0,0,1,0,0,0.1429,4.3868,2.4107,1.6547,0.9405,0.5344,2.4107,1.6547,0.9405,0.5344,-0.78,4.3808,1.7833,1.0383,0,0,0,6.9237,5.5635,30.3318,0,0,0,0,0,0,0,0,0,0,6.9237,0,35.8953,0,0,0,0,0,0,0,0,35.8953,6.9237,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,1,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
train402,1,4.23352,91.901,142.9633,43.07,343.217,342.0439,4,0,1,0,4,0,6,23,35,0,0,4,3,0,1,1,0,1,2,0,0,0.1176,13.8052,7.9107,6.1486,4.4188,3.2307,7.1548,5.305,3.8541,2.8334,-2.17,14.424,5.4768,2.3467,0,20.4761,6.5448,6.9237,22.7757,47.457,10.0453,5.6874,0,0,0,23.2019,0,0,14.7645,4.9924,13.4685,0,75.2855,0,5.6874,28.9136,0,9.5595,0,0,10.1974,41.401,31.1892,21.1722,11.3991,12.3692,5.8244,0,0,0,17,0,2,0,0,0,0,0,4,0,0,23,4,0,0,13,9,0,1,4,4,0,0,0,0,3,0,0,0,11,9,0,0,0,1,2,1,0,0,0,4,2
train403,1,4.9456,107.569,167.6605,9.72,407.505,407.1643,3,0,4,0,4,0,7,28,52,0,0,4,2,1,2,0,1,2,2,0,0,0.4286,16.6915,10.3989,8.4839,6.5353,4.8466,9.5824,7.4002,5.405,3.7704,-1.7,19.6093,7.9681,4.162,4.8999,56.116,6.1763,0,11.9843,52.2555,0,0,0,24.546,0,11.7619,13.1712,0,9.7998,0,22.3881,51.2161,48.028,0,0,23.1367,14.6997,0,0,13.1712,0,23.8946,50.3451,42.5147,16.9382,0,0,0,0,6.1763,21,3,0,0,0,1,0,0,3,0,0,28,9,0,0,16,6,0,4,3,3,0,0,0,0,4,3,0,1,12,8,0,0,0,0,4,0,0,0,0,4,2
train404,1,2.5017,25.642,45.3244,0,131.389,129.9144,0,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.479,2.0772,1.6248,0.7423,0,0.8849,0.3988,0.0825,0,0.61,5.61,2.8269,4.61,0,0,0,0,0,10.0267,0,0,0,0,0,34.8028,0,0,0,0,0,0,10.0267,0,0,34.8028,0,0,0,0,0,34.8028,0,5.5352,0,4.4915,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train405,1,1.9864,21.347,39.649,0,119.378,117.9144,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3.979,1.964,2.2269,0,0,0.6547,0.2474,0,0,0.87,4.87,2.1284,13.2595,0,4.2955,0,0,0,0,0,0,0,0,0,34.8028,0,0,0,0,4.2955,0,0,0,0,34.8028,0,0,0,0,0,34.8028,0,0,0,0,4.2955,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train406,1,0.8435,41.8677,61.2957,24.92,136.198,136.1,2,1,3,1,2,0,2,10,22,0,0,1,1,0,0,1,0,0,0,0,0,0.375,6.1708,3.4776,2.1746,1.3573,0.7991,3.4776,2.1746,1.3573,0.7991,-0.89,7.2198,4.011,2.1504,5.3168,18.5764,6.4208,0,5.6939,24.3959,0,0,0,0,0,0,0,0,10.3008,0,6.4208,13.5924,30.0899,0,0,0,5.3168,4.984,0,0,0,6.0664,19.1804,24.8563,0,0,0,0,0,0,8,0,0,0,0,0,0,1,1,0,0,10,4,0,0,3,3,0,3,2,2,1,1,0,0,1,3,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0
train407,1,1.1857,46.495,67.8707,16.13,150.225,150.1157,2,0,3,0,2,0,2,11,25,0,0,1,1,0,0,1,0,0,0,0,0,0.4444,7.118,3.8347,2.8744,1.5413,0.8842,3.8347,2.8744,1.5413,0.8842,-0.89,8.2089,4.0858,3.1403,0,30.524,6.4208,0,5.6939,24.3959,0,0,0,0,0,0,0,0,9.8839,0,6.4208,20.6401,30.0899,0,0,0,4.8999,4.984,0,0,0,6.0664,26.2281,24.8563,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,0,0,11,5,0,0,3,3,0,3,2,2,0,0,0,0,2,2,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0
train408,1,0.6443,34.8724,52.3612,38.91,128.2,128.0408,2,2,2,1,3,0,3,8,16,0,0,1,1,0,0,1,0,0,0,0,0,0.4,5.3182,3.3964,2.4436,1.6811,1.1361,2.5168,1.4645,0.8417,0.4999,-0.41,5.7218,2.7908,1.2806,5.7337,11.5287,6.4208,0,5.0076,11.5769,0,0,0,0,0,11.3368,0,0,4.984,5.7337,6.4208,6.5448,16.5845,0,0,11.3368,5.7337,0,4.984,0,11.3368,0,6.5448,17.9977,5.0076,0,0,0,0,0,5,0,0,0,0,1,0,1,1,0,0,8,3,0,0,3,2,0,2,2,2,2,1,0,0,1,2,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0
train409,1,2.30344,35.916,50.1613,0,106.168,106.0783,0,0,0,0,0,0,0,8,18,0,0,1,1,0,0,0,0,0,1,0,0,0.25,5.3094,2.8214,2.1582,1.1736,0.807,2.8214,2.1582,1.1736,0.807,-0.78,5.3585,1.9937,1.0935,0,0,0,13.8475,11.1269,24.2655,0,0,0,0,0,0,0,0,0,0,13.8475,0,35.3924,0,0,0,0,0,0,0,0,35.3924,13.8475,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,2,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
train410,1,2.30344,35.916,50.1613,0,106.168,106.0783,0,0,0,0,0,0,0,8,18,0,0,1,1,0,0,0,0,0,1,0,0,0.25,5.3094,2.8274,2.0843,1.4256,0.6627,2.8274,2.0843,1.4256,0.6627,-0.78,5.3585,1.9937,0.89,0,0,0,13.8475,11.1269,24.2655,0,0,0,0,0,0,0,0,0,0,13.8475,0,35.3924,0,0,0,0,0,0,0,0,24.2655,24.9744,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,2,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
train411,1,2.30344,35.916,50.1613,0,106.168,106.0783,0,0,0,0,0,0,0,8,18,0,0,1,1,0,0,0,0,0,1,0,0,0.25,5.3094,2.8214,2.1547,1.2182,0.6369,2.8214,2.1547,1.2182,0.6369,-0.78,5.3585,1.9937,1.0935,0,0,0,13.8475,11.1269,24.2655,0,0,0,0,0,0,0,0,0,0,13.8475,0,35.3924,0,0,0,0,0,0,0,0,35.3924,13.8475,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,2,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0
train412,1,0.3871,17.3548,26.2634,20.23,60.096,60.0575,1,1,0,1,1,0,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0246,1.4129,1.0937,0,0,1.4129,1.0937,0,0,-0.04,3.96,1.2978,1128.96,0,11.2105,0,0,13.8475,0,0,0,0,0,0,0,5.1065,0,0,0,19.9514,0,0,0,0,0,5.1065,0,0,0,0,0,13.8475,6.104,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,2,1,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train413,1,3.0294,71.1734,109.9465,58.86,252.273,252.0899,4,2,0,1,2,2,4,19,31,2,2,4,2,1,2,0,1,2,2,0,0,0.1333,10.1146,6.2004,4.7686,3.6803,2.8161,6.2004,4.7686,3.6803,2.8161,-2.33,10.5795,3.5851,1.4039,10.6336,6.0311,4.7369,0,23.3348,48.5309,0,0,0,16.1693,0,0,9.5314,0,0,5.7337,12.2079,4.8999,59.6578,0,0,17.4059,10.4705,4.8999,4.7945,0,0,36.3982,12.1327,11.1269,11.3748,12.2079,0,0,0,6.0311,15,0,0,0,0,0,0,1,1,1,1,19,2,1,0,13,6,0,0,6,4,2,1,0,0,2,0,1,0,9,7,0,1,0,0,2,1,0,0,0,6,3
train414,1,6.09132,118.8562,170.983,41.99,380.491,380.1889,3,1,5,1,2,1,3,29,53,1,1,4,4,0,0,1,0,0,3,0,0,0.1538,16.7228,9.9928,7.1886,5.3257,3.8138,9.9928,7.1886,5.3257,3.8138,-3.46,18.8826,8.2741,3.7657,5.3168,10.8912,0,6.9237,40.8713,84.9291,0,22.1603,0,0,0,0,4.7945,0,10.3008,0,26.3101,0,101.6195,0,11.2574,16.8101,5.3168,4.7945,4.984,0,0,85.7865,30.5378,10.9497,22.8159,0,0,0,5.9072,0,26,0,0,0,0,0,0,1,1,1,0,29,8,1,0,12,11,0,5,4,3,1,1,0,0,3,2,2,0,15,7,0,0,0,0,4,0,0,0,0,2,1
train415,1,4.635,98.878,149.4521,29.54,360.325,359.1419,3,0,9,0,3,0,5,23,50,0,0,1,1,0,0,0,0,0,1,0,0,0.6111,15.7906,9.1005,7.2274,3.6148,2.6849,8.0314,6.4715,3.2767,2.2769,-0.93,20.1153,10.0431,8.4742,4.8999,36.4199,15.9522,0,39.1763,24.2655,0,0,0,5.6874,0,23.2019,9.5314,0,0,0,45.6347,29.7494,29.8289,0,0,34.8586,9.6368,4.7945,0,0,23.2019,12.1327,51.309,36.9577,0,5.6011,0,0,0,5.9693,18,0,2,0,0,0,0,1,0,2,0,23,16,1,0,3,3,0,9,5,3,0,0,0,0,6,8,2,1,4,2,0,0,0,0,1,0,0,0,0,0,0
train416,1,1.5594,99.7152,151.7684,68.78,351.41,351.1695,7,1,2,1,5,2,7,26,47,0,0,4,2,1,2,1,1,2,1,0,0,0.3158,14.6823,8.7255,6.6544,4.8404,3.3575,8.7255,6.6544,4.8404,3.3575,-2.77,16.6852,6.8554,3.0664,10.2167,66.3696,4.7945,0,10.358,42.595,0,0,0,17.1926,0,0,9.5891,0,14.7838,0,0,49.9882,48.1585,0,0,29.007,10.2167,19.3889,4.984,0,0,12.1327,31.3131,32.3759,23.483,0,5.8179,5.9072,5.9072,0,19,0,0,0,0,0,0,0,5,2,0,26,4,2,0,17,6,0,2,9,7,1,1,0,0,3,1,1,0,13,8,0,0,0,0,3,1,0,0,0,4,2
train417,1,-0.07272,83.8562,124.9318,137.5,312.428,312.0939,8,6,6,4,6,0,10,20,36,0,0,1,1,0,0,1,0,0,0,0,0,0.4,12.5917,7.6899,5.3896,3.7278,2.7353,5.6556,3.4479,1.9518,1.1765,-1.99,16.0655,9.0001,6.257,22.1009,36.2484,5.7529,11.455,5.6939,15.3649,0,0,0,5.1316,0,23.0987,0,5.2619,15.6176,21.4521,5.7529,19.3453,11.074,0,6.1932,40.1493,22.1009,0,4.984,22.0162,16.3292,0,0,30.4782,5.6939,0,5.9596,17.2843,0,0,10,0,0,0,0,2,0,7,1,0,0,20,12,2,1,3,2,0,6,8,8,6,4,0,0,4,9,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0
train418,1,4.6486,85.564,129.8431,12.47,299.801,299.1077,2,0,0,0,2,0,3,21,39,2,2,4,2,1,2,0,1,2,2,0,0,0.3333,12.8068,7.8474,6.5224,4.9607,3.8831,7.4695,6.0859,4.7256,3.7026,-1.51,13.1737,5.043,2.2293,4.7369,25.0371,0,0,29.3835,42.4646,5.0226,0,0,0,11.499,11.6009,4.7369,0,4.8999,0,18.2566,20.1372,58.6141,0,11.499,11.6009,9.6368,0,0,0,0,29.8,55.7601,23.0487,0,11.499,0,0,0,0,18,0,1,0,0,0,0,0,1,0,1,21,2,0,0,16,6,0,0,3,2,0,0,0,0,2,0,0,0,11,8,0,0,0,0,3,1,0,0,0,6,3
train419,1,4.3064,80.9367,123.2682,21.26,285.774,285.092,2,1,0,1,2,0,3,20,36,2,2,4,2,1,2,0,1,2,2,0,0,0.2941,11.8596,7.4749,5.9643,4.6269,3.6384,7.0969,5.5278,4.3918,3.4578,-1.51,12.2474,4.7961,1.912,10.0537,13.0895,0,0,29.3835,42.4646,5.0226,0,0,0,11.499,11.6009,4.7369,0,5.3168,0,18.2566,13.0895,58.6141,0,11.499,11.6009,10.0537,0,0,0,0,29.8,48.7124,23.0487,0,11.499,0,0,0,0,17,0,1,0,0,0,0,0,1,0,1,20,1,0,0,16,6,0,0,3,2,1,1,0,0,1,0,0,0,12,7,0,0,0,0,3,1,0,0,0,6,3
train420,1,2.6632,76.3358,114.3381,83.85,278.337,278.0837,6,2,7,2,5,0,7,19,33,0,0,2,2,0,0,2,0,0,0,0,0,0.25,11.0211,6.9591,4.9006,3.4387,2.334,5.8044,3.7955,2.446,1.5634,-2.02,13.4126,6.7905,3.9893,5.3168,27.1889,5.7529,10.1143,5.6939,36.6592,0,0,0,11.5052,0,11.7619,4.9233,0,9.968,0,5.7529,17.6144,52.4674,0,0,23.2671,10.3008,15.0983,0,11.7619,0,6.0664,12.1327,36.5105,10.6172,0,5.8179,0,0,5.6874,12,0,0,0,0,1,0,2,2,2,0,19,8,1,0,6,5,0,7,9,6,2,2,1,1,2,5,1,0,8,3,0,0,0,1,1,0,0,0,0,0,0
train421,1,5.10216,109.0808,158.8927,83.85,376.526,376.1933,6,2,7,2,5,0,7,26,54,0,0,2,2,0,0,2,0,0,0,0,0,0.5263,17.3748,9.4559,10.0854,5.9529,4.6741,8.6394,7.7554,4.5365,2.9392,-2.02,20.2938,7.3067,4.5762,5.3168,26.183,4.747,30.8855,50.2097,18.3296,0,0,0,11.5052,0,11.7619,4.9233,0,9.968,0,57.9602,11.8615,50.9587,0,0,23.2671,10.3008,15.0983,0,0,11.7619,0,65.6594,29.2489,15.3643,0,5.8179,0,0,5.6874,19,0,0,0,0,1,0,2,2,2,0,26,15,1,0,6,5,0,7,9,6,2,2,1,1,9,3,1,2,5,6,0,0,0,1,1,0,0,0,0,0,0
train422,1,3.13156,84.3168,123.0447,68.42,281.444,281.2467,4,4,4,2,4,0,4,20,51,0,0,1,1,0,0,1,0,0,0,0,0,0.75,14.5102,7.1564,7.4391,3.9537,3.6093,7.1564,7.4391,3.9537,3.6093,-0.84,17.2122,4.8632,2.9222,11.4673,16.2256,5.5389,20.7712,64.1898,4.4172,0,0,0,0,0,0,4.4172,0,4.8999,11.4673,79.1783,0,22.6474,0,0,0,15.8845,4.8999,0,0,0,0,73.4405,0,16.8646,11.5205,0,0,0,0,16,0,0,0,0,0,0,3,0,0,1,20,15,0,0,3,2,0,4,5,4,4,2,0,0,11,0,1,3,1,4,0,0,0,1,0,0,0,0,0,0,0
train423,1,2.4337,72.7678,109.3777,32.7,249.354,249.1729,3,1,6,1,3,0,3,18,41,0,0,2,1,1,1,0,1,1,1,0,0,0.6,10.976,6.9326,4.9098,3.3245,2.3639,6.9326,4.9098,3.3245,2.3639,-1.06,13.3735,7.3912,4.3146,4.7369,36.3097,6.5448,0,31.2467,24.2655,0,0,0,0,5.7495,0,9.8434,0,4.8999,0,32.228,26.3033,29.8289,0,5.7495,0,9.8434,4.8999,0,0,0,18.5536,43.6273,19.5725,6.6069,5.7495,0,0,0,0,15,0,0,0,0,0,0,0,1,2,0,18,7,0,0,9,3,0,6,5,3,1,1,0,0,1,5,0,0,9,3,0,0,0,0,2,0,0,0,0,0,0
train424,1,3.9485,98.4087,144.41,37.39,325.456,325.2154,4,1,8,1,4,0,4,24,51,0,0,3,2,1,1,1,1,1,1,0,0,0.45,14.2854,8.9904,6.328,4.3142,3.0553,8.9904,6.328,4.3142,3.0553,-2.07,16.7761,9.2805,5.5322,10.0537,36.125,6.5448,0,31.2467,48.6614,0,0,0,5.8179,5.7495,0,4.7369,0,9.8839,0,32.228,31.5579,54.2249,0,5.7495,5.8179,10.0537,4.8999,4.984,0,0,24.6199,62.1809,19.2864,6.6069,11.5674,0,0,0,0,20,0,0,0,0,0,0,1,2,1,0,24,8,0,0,12,6,0,8,5,4,1,1,0,0,0,6,0,0,14,4,0,0,0,0,3,0,0,0,0,0,0
train425,1,4.01,96.2857,142.0504,37.39,331.485,331.1718,4,1,8,1,5,0,5,23,48,0,0,3,2,1,1,1,1,1,1,0,0,0.5,14.3555,9.3546,6.8448,4.7825,3.4353,8.4749,5.9503,4.0517,2.8776,-1.59,16.2742,8.89,5.5169,10.0537,36.125,6.5448,0,31.2467,35.8424,0,0,0,5.1316,5.7495,11.3368,4.7369,0,9.8839,0,32.228,31.5579,41.4058,0,5.7495,16.4683,10.0537,4.8999,4.984,0,11.3368,18.5536,50.0482,24.6664,6.6069,5.7495,5.1316,0,0,0,18,0,0,0,0,1,0,1,2,1,0,23,8,0,0,12,5,0,8,5,4,1,1,0,0,0,6,0,0,13,4,0,0,0,1,2,0,0,0,0,0,0
train426,1,3.213,99.2404,149.0881,42.52,338.451,338.1994,4,2,5,2,4,0,4,25,51,2,2,4,2,1,2,0,1,2,2,0,0,0.4286,14.7553,9.1924,6.8453,5.2417,3.9657,9.1924,6.8453,5.2417,3.9657,-2.04,16.4296,7.4606,3.5052,20.1073,26.3033,12.9656,0,35.5738,42.4646,0,0,0,0,11.499,0,9.4737,0,10.6336,0,37.8909,20.2614,59.1549,0,11.499,0,20.1073,0,0,0,0,30.3318,37.0826,36.1762,13.7167,11.499,0,0,0,0,21,0,0,0,0,0,0,1,1,1,1,25,6,0,0,16,6,0,5,6,4,2,2,0,0,1,3,0,0,14,7,0,0,0,1,3,0,0,0,0,2,1
train427,1,2.3018,58.8074,91.3966,43.84,230.098,229.0174,3,2,2,1,3,0,5,14,23,0,0,2,2,0,0,1,0,0,1,0,0,0.2222,8.8858,4.9836,3.7959,2.7469,1.7032,4.2276,2.9815,2.0248,1.3732,-0.77,9.7724,3.7687,1.585,5.7337,16.3252,6.5448,0,0,18.3296,10.0453,10.9029,0,0,0,23.2019,0,0,9.7805,5.7337,6.5448,6.5448,28.3748,0,0,34.1048,5.7337,4.6818,0,5.0987,0,23.2019,12.1327,11.931,28.3036,0,0,0,0,0,9,0,2,0,0,0,0,1,2,0,0,14,5,0,0,5,5,0,2,3,3,2,1,0,0,3,2,0,0,4,5,0,0,0,1,1,0,0,0,0,2,1
train428,1,-1.3318,55.5989,89.6952,119.05,225.208,225.0862,8,4,4,3,7,0,8,16,27,0,0,2,2,0,0,2,0,0,0,0,0,0.375,8.3814,4.6134,3.0987,1.9591,1.2927,4.6134,3.0987,1.9591,1.2927,-1.93,10.5832,4.289,1.8772,11.2929,37.8393,11.4677,0,0,11.1219,0,11.1639,0,5.9483,0,0,9.8434,0,19.519,0,6.7308,18.9474,16.6811,0,0,17.1122,15.5771,14.3456,4.984,4.984,0,0,0,0,19.5411,6.7308,11.1639,5.9483,5.5593,0,8,0,0,0,0,0,0,1,4,3,0,16,6,1,0,5,5,0,4,11,8,4,3,0,0,3,4,0,0,4,5,0,0,0,1,1,0,0,0,0,2,1
train429,1,1.5763,43.7954,61.8661,26.02,135.21,135.1048,1,2,2,1,1,0,1,10,23,1,1,1,1,0,0,0,0,0,1,0,0,0.3333,6.2486,3.5832,2.667,1.4005,0.9859,3.5832,2.667,1.4005,0.9859,-0.82,7.2889,3.3738,2.1939,5.7337,6.0418,6.4208,0,12.4872,30.3318,0,0,0,0,0,0,0,0,0,5.7337,19.3864,0,35.8953,0,0,0,5.7337,0,0,0,0,30.3318,18.908,6.0418,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,10,4,0,0,3,3,0,2,1,1,2,1,0,0,2,1,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0
train430,1,-8.4242,131.4257,229.2645,331.94,585.608,585.2857,18,17,10,13,17,1,18,40,83,16,16,3,0,3,3,0,2,2,0,1,1,0.9545,21.7015,13.0651,10.3342,7.5089,5.0671,13.0651,10.3342,7.5089,5.0671,-1.17,33.3335,14.3351,7.0611,28.2515,164.305,23.742,0,12.8416,0,0,0,0,0,0,0,64.5942,0,5.3168,22.9347,110.6908,19.6964,0,0,0,5.9072,88.0511,4.7945,0,0,0,0,19.3864,12.5866,18.6906,67.1436,12.5801,5.9072,0,0,22,0,0,0,0,0,0,5,0,11,2,40,23,1,0,18,0,0,10,31,18,17,13,0,0,13,7,2,0,3,15,0,0,0,0,3,0,0,0,0,0,0
train431,1,-2.563,55.9188,95.8972,130.83,243.219,243.0855,8,5,2,4,8,0,8,17,30,4,4,2,1,1,1,1,1,1,0,0,0,0.5556,8.8011,5.0143,3.7711,2.6428,1.7294,5.0143,3.7711,2.6428,1.7294,-1.48,11.9896,4.4145,2.0257,11.4234,49.7894,4.7369,0,6.2279,17.0577,0,0,0,5.8179,0,0,20.0564,0,9.5511,0,24.5398,12.3405,22.7475,0,0,5.8179,25.7901,4.5671,4.7945,4.984,0,0,6.0664,6.1968,6.6069,24.1298,6.2279,0,0,5.6897,9,0,0,0,0,0,0,1,2,4,1,17,6,1,0,8,3,0,2,13,8,5,4,0,0,5,1,0,0,4,7,0,0,0,1,1,0,0,0,0,0,0
train432,1,0.0689,45.3086,74.6332,99.73,182.187,182.0916,7,3,3,2,4,1,7,13,23,0,0,1,1,0,0,1,0,0,0,0,0,0.3333,7.3518,3.5313,2.5007,1.1762,0.6782,3.5313,2.5007,1.1762,0.6782,-1.92,9.1703,3.6545,2.2558,5.7337,34.9794,0,0,10.4885,16.6648,0,0,0,5.8179,0,0,4.7945,0,14.9769,16.0712,0,14.0953,12.0212,0,0,11.725,10.7176,9.8034,4.984,0,5.1143,5.2233,0,14.0953,6.3273,0,11.5118,0,5.9072,0,6,0,0,0,0,0,0,4,2,1,0,13,6,2,0,3,2,0,3,8,7,3,2,0,0,4,2,2,0,3,2,0,0,0,1,0,0,0,0,0,0,0
train433,1,3.3469,78.2867,120.5135,49.41,286.718,286.0509,4,1,1,1,2,2,5,20,31,0,0,3,2,0,1,0,0,1,2,0,0,0.0667,11.2235,6.5018,4.8876,3.2854,2.3671,6.1239,4.4511,3.0503,2.2008,-2.33,12.6911,4.9799,2.2552,10.2167,11.8144,9.5891,0,6.4208,48.5309,5.0226,0,0,17.0622,0,11.6009,9.5891,0,0,0,6.4208,10.2167,53.5536,0,0,40.4775,5.3168,14.489,0,0,0,29.8,30.3318,10.71,11.3748,6.4208,0,11.8144,0,0,15,0,1,0,0,0,0,0,2,2,0,20,2,2,0,12,6,0,1,6,4,1,1,0,0,3,0,0,0,10,7,0,0,0,0,2,1,0,0,0,2,1
train434,1,3.1295,77.0297,115.4875,41.46,270.719,270.056,3,1,1,1,2,1,4,19,30,0,0,3,2,0,1,0,0,1,2,0,0,0.0667,10.8153,6.3132,4.7054,3.1739,2.2621,5.9352,4.2689,2.9388,2.09,-2.13,11.9323,4.8603,2.3728,5.3168,18.1636,4.7945,0,11.1269,53.5233,5.0226,0,0,5.6874,0,11.6009,4.7945,0,0,4.9924,0,11.8615,64.6805,0,0,28.9072,5.3168,9.7869,0,0,0,41.9328,18.1991,16.1495,11.3991,6.5448,0,5.9072,0,0,15,0,1,0,0,0,0,0,2,1,0,19,2,1,0,11,7,0,1,4,3,1,1,0,0,2,0,0,0,11,6,0,0,0,0,2,1,0,0,0,2,1
train435,1,3.8988,82.5567,118.3752,15.27,270.401,270.1191,2,1,4,1,3,0,3,19,37,0,0,3,2,0,1,0,0,1,2,0,0,0.25,11.9121,7.4964,5.73,4.4708,3.5317,6.6799,4.6463,3.3405,2.436,-1.45,12.5771,5.6771,2.4849,10.2167,20.1372,0,0,6.4208,58.3219,0,0,0,11.3748,0,11.7619,0,0,5.3168,0,16.2118,25.0371,48.5309,0,0,23.1367,10.2167,0,0,0,0,36.0274,44.2787,16.3357,11.3748,0,0,0,0,0,16,0,0,0,0,1,0,1,1,0,0,19,5,0,0,10,6,0,4,2,2,1,1,0,0,1,4,0,0,9,5,0,0,0,0,3,0,0,0,0,4,2
train436,1,3.3834,81.369,121.6666,12.47,271.404,271.1936,2,0,1,0,2,0,2,20,45,3,3,4,1,2,3,0,1,1,1,1,2,0.6667,12.692,8.1212,7.0336,6.3215,5.3028,8.1212,7.0336,6.3215,5.3028,-1.02,12.7005,4.4897,1.6048,4.7369,31.644,11.8358,5.9179,43.231,18.1991,0,0,0,0,5.7495,0,4.7369,0,4.8999,5.9179,49.9818,20.7022,29.326,0,5.7495,0,9.6368,0,0,0,0,18.908,68.4533,11.4568,7.1098,5.7495,0,0,0,0,18,0,0,0,0,0,0,0,1,1,0,20,3,0,0,17,3,0,1,3,2,0,0,0,0,2,1,0,0,10,6,1,0,0,0,4,0,0,0,0,5,3
